fips2010,fmr0_17,fmr1_17,fmr2_17,fmr3_17,fmr4_17,fmr_0_22,fmr_1_22,fmr_2_22,fmr_3_22,fmr_4_22,metro_code,metro
2813599999,465,544,681,861,986,569,573,705,902,1136,NCNTY28135N28135,0
2813799999,558,562,688,866,1099,536,619,705,935,1071,METRO32820N28137,1
2813999999,486,547,696,871,959,552,555,705,969,973,NCNTY28139N28139,0
2814199999,476,590,681,991,1078,576,619,705,966,970,NCNTY28141N28141,0
2814399999,591,620,715,894,1135,629,727,828,1024,1123,METRO32820N28143,1
2814599999,476,590,681,923,958,608,619,705,921,1099,NCNTY28145N28145,0
2814799999,476,546,681,936,939,552,555,705,953,956,NCNTY28147N28147,0
2814999999,609,612,747,935,1037,572,575,757,1031,1296,NCNTY28149N28149,0
2815199999,526,545,681,914,1067,538,580,705,927,1024,NCNTY28151N28151,0
2815399999,432,512,681,886,939,552,555,705,871,970,NCNTY28153N28153,0
2815599999,476,590,681,892,939,552,555,705,983,1150,NCNTY28155N28155,0
2815799999,476,512,681,852,939,552,555,705,968,970,NCNTY28157N28157,0
2815999999,476,512,681,991,1200,532,536,705,953,1036,NCNTY28159N28159,0
2816199999,476,579,681,936,939,532,536,705,1001,1207,NCNTY28161N28161,0
2816399999,509,522,694,868,957,571,575,725,896,1001,METRO27140N28163,1
2900199999,465,479,637,923,1122,459,521,685,973,1172,NCNTY29001N29001,0
2900399999,498,547,712,902,1114,547,626,824,1088,1171,METRO41140M41140,1
2900599999,424,479,637,840,878,489,521,685,847,929,NCNTY29005N29005,0
2900799999,461,521,693,867,955,497,529,696,884,944,NCNTY29007N29007,0
2900999999,444,537,637,858,878,517,521,685,960,972,NCNTY29009N29009,0
2901199999,404,534,637,820,890,489,586,685,895,1160,NCNTY29011N29011,0
2901399999,476,479,637,885,1026,521,534,703,933,1100,METRO28140N29013,1
2901599999,440,498,662,871,1000,517,521,685,948,1172,NCNTY29015N29015,0
2901799999,551,554,735,1017,1117,536,622,807,1146,1248,METRO16020M16020,1
2901999999,546,619,772,1061,1360,658,718,878,1177,1392,METRO17860M17860,1
2902199999,498,547,712,902,1114,547,626,824,1088,1171,METRO41140M41140,1
2902399999,447,506,672,841,1016,498,530,698,944,1109,NCNTY29023N29023,0
2902599999,609,772,946,1293,1463,762,875,1030,1365,1569,METRO28140M28140,1
2902799999,482,485,645,934,1136,581,585,770,962,1197,METRO27620N29027,1
2902999999,452,579,679,849,1157,538,573,754,1035,1173,NCNTY29029N29029,0
2903199999,551,554,735,1017,1117,536,622,807,1146,1248,METRO16020M16020,1
2903399999,424,479,637,797,962,489,521,685,960,1079,NCNTY29033N29033,0
2903599999,432,506,639,805,966,494,526,692,855,1071,NCNTY29035N29035,0
2903799999,609,772,946,1293,1463,762,875,1030,1365,1569,METRO28140M28140,1
2903999999,430,488,648,811,941,489,572,685,899,929,NCNTY29039N29039,0
2904199999,424,479,637,834,1103,489,551,685,933,938,NCNTY29041N29041,0
2904399999,502,545,707,1029,1100,601,605,775,1101,1246,METRO44180M44180,1
2904599999,424,479,637,876,962,489,521,685,870,1061,NCNTY29045N29045,0
2904799999,609,772,946,1293,1463,762,875,1030,1365,1569,METRO28140M28140,1
2904999999,609,772,946,1293,1463,762,875,1030,1365,1569,METRO28140M28140,1
2905199999,460,495,647,942,958,516,565,694,986,995,METRO27620M27620,1
2905399999,434,523,653,872,976,534,543,713,957,1169,METRO17860M29053,1
2905599999,523,527,681,907,940,489,542,685,945,1066,NCNTY29055N29055,0
2905699999,609,690,896,1188,1385,689,745,947,1230,1449,METRO41180M41180,1
2905799999,424,479,637,797,878,489,521,685,865,1145,NCNTY29057N29057,0
2905999999,456,481,637,797,1122,568,580,685,925,929,METRO44180N29059,1
2906199999,424,552,637,927,929,489,521,685,973,1079,NCNTY29061N29061,0
2906399999,498,547,712,902,1114,547,626,824,1088,1171,METRO41140M41140,1
2906599999,424,479,637,797,962,489,521,685,912,1029,NCNTY29065N29065,0
2906799999,424,479,637,927,962,489,521,685,847,1172,NCNTY29067N29067,0
2906999999,476,479,637,893,1112,489,521,685,917,971,NCNTY29069N29069,0
2907199999,609,690,896,1188,1385,689,745,947,1230,1449,METRO41180M41180,1
2907399999,424,495,637,927,1122,489,521,685,847,1172,NCNTY29073N29073,0
2907599999,424,479,637,797,878,489,521,685,898,998,NCNTY29075N29075,0
2907799999,502,545,707,1029,1100,601,605,775,1101,1246,METRO44180M44180,1
2907999999,424,479,637,927,962,489,521,685,889,1061,NCNTY29079N29079,0
2908199999,446,504,670,838,924,489,536,685,862,1003,NCNTY29081N29081,0
2908399999,466,527,701,989,1024,517,550,724,958,982,NCNTY29083N29083,0
2908599999,424,479,637,893,962,459,525,691,854,1070,NCNTY29085N29085,0
2908799999,424,479,637,797,990,489,521,685,964,1172,NCNTY29087N29087,0
2908999999,464,524,697,1015,1053,516,524,689,931,934,METRO17860M29089,1
2909199999,424,479,637,800,1022,489,521,685,896,929,NCNTY29091N29091,0
2909399999,424,552,637,870,1122,489,593,685,924,1108,NCNTY29093N29093,0
2909599999,609,772,946,1293,1463,762,875,1030,1365,1569,METRO28140M28140,1
2909799999,519,551,703,964,1020,562,604,765,989,1071,METRO27900M27900,1
2909999999,609,690,896,1188,1385,689,745,947,1230,1449,METRO41180M41180,1
2910199999,484,548,728,1060,1228,573,611,761,1081,1303,NCNTY29101N29101,0
2910399999,424,479,637,887,962,489,521,685,847,1061,NCNTY29103N29103,0
2910599999,457,479,637,906,1040,508,521,685,946,1172,NCNTY29105N29105,0
2910799999,609,772,946,1293,1463,762,875,1030,1365,1569,METRO28140M28140,1
2910999999,404,487,637,916,1122,547,550,685,973,1114,NCNTY29109N29109,0
2911199999,404,479,637,834,962,455,521,685,847,1061,NCNTY29111N29111,0
2911399999,609,690,896,1188,1385,689,745,947,1230,1449,METRO41180M41180,1
2911599999,424,479,637,797,878,489,521,685,847,929,NCNTY29115N29115,0
2911799999,480,483,642,917,1131,515,548,721,891,978,NCNTY29117N29117,0
2911999999,466,509,637,824,900,591,601,685,953,1090,NCNTY29119N29119,0
2912199999,404,479,637,875,878,455,535,685,939,942,NCNTY29121N29121,0
2912399999,452,511,679,849,936,489,548,685,932,1061,NCNTY29123N29123,0
2912599999,424,529,637,842,988,489,601,685,852,1061,NCNTY29125N29125,0
2912799999,440,523,661,891,911,539,557,704,1000,1042,NCNTY29127N29127,0
2912999999,424,479,637,911,962,489,521,685,925,929,NCNTY29129N29129,0
2913199999,440,565,662,840,912,528,623,739,914,1002,NCNTY29131N29131,0
2913399999,434,491,653,817,987,489,521,685,901,1113,NCNTY29133N29133,0
2913599999,404,497,637,839,1006,509,521,685,863,1033,METRO27620N29135,1
2913799999,424,479,637,810,1122,489,521,685,862,1065,NCNTY29137N29137,0
2913999999,441,499,663,863,914,491,523,688,964,968,NCNTY29139N29139,0
2914199999,451,535,711,889,980,489,601,685,925,929,NCNTY29141N29141,0
2914399999,424,479,637,797,878,494,526,692,855,938,NCNTY29143N29143,0
2914599999,519,551,703,964,1020,562,604,765,989,1071,METRO27900M27900,1
2914799999,450,509,676,877,1027,561,569,742,951,1109,NCNTY29147N29147,0
2914999999,424,484,637,837,878,489,521,685,973,1149,NCNTY29149N29149,0
2915199999,460,495,647,942,958,516,565,694,986,995,METRO27620M27620,1
2915399999,424,552,637,863,962,550,585,770,952,1044,NCNTY29153N29153,0
2915599999,424,479,637,842,878,489,558,685,880,1086,NCNTY29155N29155,0
2915799999,450,522,677,961,1108,510,543,714,1013,1222,NCNTY29157N29157,0
2915999999,543,547,727,1011,1031,550,587,742,986,1043,NCNTY29159N29159,0
2916199999,451,535,711,923,1186,560,601,791,978,1146,NCNTY29161N29161,0
2916399999,424,533,637,927,993,525,559,735,909,1138,NCNTY29163N29163,0
2916599999,609,772,946,1293,1463,762,875,1030,1365,1569,METRO28140M28140,1
2916799999,456,479,637,927,1122,521,524,686,883,995,METRO44180N29167,1
2916999999,530,656,835,1216,1471,592,637,829,1178,1419,NCNTY29169N29169,0
2917199999,424,479,637,925,962,489,540,685,968,1061,NCNTY29171N29171,0
2917399999,474,536,712,891,1076,560,597,785,970,1311,NCNTY29173N29173,0
2917599999,424,534,637,843,956,487,521,685,899,1015,NCNTY29175N29175,0
2917799999,609,772,946,1293,1463,762,875,1030,1365,1569,METRO28140M28140,1
2917999999,424,479,637,797,962,489,521,685,847,1061,NCNTY29179N29179,0
2918199999,424,479,637,810,1122,489,521,685,865,933,NCNTY29181N29181,0
2918399999,609,690,896,1188,1385,689,745,947,1230,1449,METRO41180M41180,1
2918599999,424,501,637,797,878,455,521,685,899,1054,NCNTY29185N29185,0
2918699999,449,551,675,941,986,548,583,767,969,1125,NCNTY29186N29186,0
2918799999,476,479,637,877,974,505,538,708,994,998,NCNTY29187N29187,0
2918999999,609,690,896,1188,1385,689,745,947,1230,1449,METRO41180M41180,1
2919599999,437,479,637,888,957,493,524,690,937,1009,NCNTY29195N29195,0
2919799999,404,479,637,797,995,455,521,685,847,929,NCNTY29197N29197,0
2919999999,424,479,637,797,962,489,521,685,935,1061,NCNTY29199N29199,0
2920199999,426,479,637,860,907,535,570,750,978,1017,NCNTY29201N29201,0
2920399999,404,479,637,797,893,500,532,700,865,1084,NCNTY29203N29203,0
2920599999,424,479,637,844,878,455,521,685,847,1108,NCNTY29205N29205,0
2920799999,424,479,637,818,878,455,521,685,850,1022,NCNTY29207N29207,0
2920999999,483,600,762,955,1103,564,567,685,973,1172,NCNTY29209N29209,0
2921199999,472,534,710,888,979,464,530,698,863,947,NCNTY29211N29211,0
2921399999,585,611,711,1026,1113,543,620,779,1048,1284,NCNTY29213N29213,0
2921599999,404,479,637,927,1090,491,545,685,920,1172,NCNTY29215N29215,0
2921799999,448,527,701,877,966,515,562,722,966,1236,NCNTY29217N29217,0
2921999999,609,690,896,1188,1385,689,745,947,1230,1449,METRO41180M41180,1
2922199999,481,484,637,797,962,489,521,685,852,1061,NCNTY29221N29221,0
2922399999,424,510,637,797,882,500,521,685,914,1170,NCNTY29223N29223,0
2922599999,502,545,707,1029,1100,601,605,775,1101,1246,METRO44180M44180,1
2922799999,424,479,637,797,962,489,521,685,973,1061,NCNTY29227N29227,0
2922999999,424,479,637,829,1046,489,528,685,897,989,NCNTY29229N29229,0
2951099999,609,690,896,1188,1385,689,745,947,1230,1449,METRO41180M41180,1
3000199999,490,551,681,946,1200,541,664,757,980,1296,NCNTY30001N30001,0
3000399999,500,542,694,918,1033,561,632,794,996,1164,NCNTY30003N30003,0
3000599999,490,541,681,852,939,535,664,757,1018,1124,NCNTY30005N30005,0
3000799999,540,564,750,938,1248,566,622,802,991,1088,NCNTY30007N30007,0
3000999999,553,646,859,1202,1413,646,730,960,1315,1543,METRO13740M13740,1
3001199999,490,590,681,960,1134,535,664,757,1075,1183,NCNTY30011N30011,0
3001399999,538,542,720,1004,1217,638,652,849,1190,1393,METRO24500M24500,1
3001599999,490,590,681,950,982,557,600,789,975,1070,NCNTY30015N30015,0
3001799999,490,557,681,991,1031,595,646,842,1196,1247,NCNTY30017N30017,0
3001999999,490,541,681,960,1134,535,575,757,1075,1183,NCNTY30019N30019,0
3002199999,490,590,681,881,1096,650,807,920,1137,1248,NCNTY30021N30021,0
3002399999,490,590,681,927,1200,535,660,757,1047,1148,NCNTY30023N30023,0
3002599999,490,590,681,938,1134,610,657,864,1068,1350,NCNTY30025N30025,0
3002799999,536,603,744,931,1238,587,632,831,1027,1422,NCNTY30027N30027,0
3002999999,492,586,747,1087,1217,611,699,920,1307,1568,NCNTY30029N30029,0
3003199999,605,672,848,1234,1494,754,825,1078,1531,1845,NCNTY30031N30031,0
3003399999,490,541,681,985,1134,535,575,757,1032,1183,NCNTY30033N30033,0
3003599999,559,562,681,852,1014,566,640,757,969,1122,NCNTY30035N30035,0
3003799999,434,512,681,947,1144,549,591,778,1105,1215,NCNTY30037N30037,0
3003999999,497,520,691,864,1150,535,597,757,1012,1183,NCNTY30039N30039,0
3004199999,509,512,681,886,1046,612,620,767,1052,1113,NCNTY30041N30041,0
3004399999,607,634,843,1055,1403,617,664,874,1152,1381,NCNTY30043N30043,0
3004599999,490,590,681,881,1134,535,575,757,936,1183,NCNTY30045N30045,0
3004799999,446,602,695,989,1118,534,637,804,1001,1090,NCNTY30047N30047,0
3004999999,552,595,763,1111,1344,618,736,923,1206,1415,NCNTY30049N30049,0
3005199999,490,541,681,960,1134,567,664,757,1032,1183,NCNTY30051N30051,0
3005399999,490,565,681,852,1200,535,644,757,1075,1220,NCNTY30053N30053,0
3005599999,490,541,681,852,1134,535,575,757,1032,1183,NCNTY30055N30055,0
3005799999,620,650,750,938,1034,779,793,903,1116,1411,NCNTY30057N30057,0
3005999999,505,557,701,1020,1167,535,575,757,956,1183,NCNTY30059N30059,0
3006199999,490,590,681,935,939,535,633,757,1075,1140,NCNTY30061N30061,0
3006399999,639,691,855,1245,1507,717,813,1020,1440,1746,METRO33540M33540,1
3006599999,483,528,681,960,1134,573,655,862,1130,1355,NCNTY30065N30065,0
3006799999,541,642,853,1067,1420,723,727,957,1317,1395,NCNTY30067N30067,0
3006999999,528,583,734,1035,1222,610,657,864,1178,1350,NCNTY30069N30069,0
3007199999,490,590,681,960,1182,535,575,757,1009,1183,NCNTY30071N30071,0
3007399999,490,590,681,991,1200,535,664,757,1075,1296,NCNTY30073N30073,0
3007599999,490,512,681,852,1134,535,575,757,1075,1183,NCNTY30075N30075,0
3007799999,490,590,681,991,1134,535,575,757,970,1296,NCNTY30077N30077,0
3007999999,490,541,681,960,1134,610,657,864,1178,1350,NCNTY30079N30079,0
3008199999,539,542,721,1014,1105,566,609,801,1126,1371,NCNTY30081N30081,0
3008399999,551,609,766,987,1350,628,676,890,1157,1280,NCNTY30083N30083,0
3008599999,490,540,681,959,962,590,594,782,967,1336,NCNTY30085N30085,0
3008799999,490,590,681,852,969,535,643,757,1017,1266,NCNTY30087N30087,0
3008999999,516,571,681,887,1099,562,575,757,1075,1198,NCNTY30089N30089,0
3009199999,490,590,681,941,1103,576,716,816,1078,1107,NCNTY30091N30091,0
3009399999,537,564,715,894,1153,581,663,829,1025,1240,NCNTY30093N30093,0
3009599999,490,528,681,975,1200,574,649,854,1213,1446,METRO13740M30095,1
3009799999,522,576,725,907,1207,552,617,782,1111,1222,NCNTY30097N30097,0
3009999999,434,515,684,856,1205,535,592,757,1053,1296,NCNTY30099N30099,0
3010199999,490,590,681,988,1200,535,620,757,1075,1183,NCNTY30101N30101,0
3010399999,528,583,734,1035,1222,610,657,864,1178,1350,NCNTY30103N30103,0
3010599999,490,590,681,852,939,535,575,757,999,1027,NCNTY30105N30105,0
3010799999,490,541,681,960,1134,535,575,757,936,1183,NCNTY30107N30107,0
3010999999,538,594,747,1053,1243,610,657,864,1178,1350,NCNTY30109N30109,0
3011199999,553,646,859,1202,1413,646,730,960,1315,1543,METRO13740M13740,1
3100199999,419,492,646,820,922,511,597,764,1026,1205,NCNTY31001N31001,0
3100399999,419,547,646,885,890,507,575,757,936,1115,NCNTY31003N31003,0
3100599999,515,597,794,993,1094,507,575,757,975,1037,NCNTY31005N31005,0
3100799999,419,486,646,813,890,507,575,757,975,1037,NCNTY31007N31007,0
3100999999,429,497,661,832,911,507,575,757,975,1037,NCNTY31009N31009,0
3101199999,419,560,646,808,890,507,575,757,991,1296,NCNTY31011N31011,0
3101399999,419,556,646,860,949,507,575,757,936,1027,NCNTY31013N31013,0
3101599999,419,560,646,813,1107,507,664,757,1033,1037,NCNTY31015N31015,0
3101799999,447,519,690,863,951,507,575,757,936,1103,NCNTY31017N31017,0
3101999999,459,551,723,973,1108,555,635,836,1140,1431,NCNTY31019N31019,0
3102199999,429,498,662,828,912,507,575,757,936,1060,NCNTY31021N31021,0
3102399999,419,486,646,888,891,515,597,770,952,1049,NCNTY31023N31023,0
3102599999,568,715,894,1203,1315,698,794,974,1305,1457,METRO36540M36540,1
3102799999,419,486,646,880,998,507,575,757,983,1055,NCNTY31027N31027,0
3102999999,419,489,646,813,890,507,664,757,981,1037,NCNTY31029N31029,0
3103199999,419,505,646,839,890,521,591,778,962,1066,NCNTY31031N31031,0
3103399999,419,543,646,887,890,514,600,768,1091,1149,NCNTY31033N31033,0
3103599999,419,560,646,808,890,507,652,757,936,1108,NCNTY31035N31035,0
3103799999,419,520,646,832,890,507,576,757,936,1027,NCNTY31037N31037,0
3103999999,419,494,646,808,923,507,635,757,984,1027,NCNTY31039N31039,0
3104199999,419,486,646,808,890,507,575,757,936,1027,NCNTY31041N31041,0
3104399999,478,567,753,942,1038,578,661,870,1075,1180,METRO43580M43580,1
3104599999,437,507,674,886,929,507,584,757,973,1037,NCNTY31045N31045,0
3104799999,419,496,646,808,961,522,616,780,977,1106,NCNTY31047N31047,0
3104999999,442,512,681,921,939,507,575,757,936,1027,NCNTY31049N31049,0
3105199999,478,567,753,942,1038,578,661,870,1075,1180,METRO43580M43580,1
3105399999,472,560,744,936,1058,564,640,842,1041,1142,NCNTY31053N31053,0
3105599999,568,715,894,1203,1315,698,794,974,1305,1457,METRO36540M36540,1
3105799999,419,486,646,813,890,507,575,757,936,1037,NCNTY31057N31057,0
3105999999,419,515,646,883,1007,507,652,757,936,1027,NCNTY31059N31059,0
3106199999,419,531,646,939,1138,507,575,757,936,1189,NCNTY31061N31061,0
3106399999,419,489,646,808,890,507,575,757,944,1027,NCNTY31063N31063,0
3106599999,419,486,646,808,892,507,588,757,936,1027,NCNTY31065N31065,0
3106799999,430,509,677,864,974,507,575,757,936,1139,NCNTY31067N31067,0
3106999999,419,486,646,808,890,507,575,757,975,1037,NCNTY31069N31069,0
3107199999,450,522,694,873,957,507,620,757,1033,1037,NCNTY31071N31071,0
3107399999,419,486,646,834,1003,507,580,757,978,1027,NCNTY31073N31073,0
3107599999,419,486,646,813,890,507,575,757,975,1037,NCNTY31075N31075,0
3107799999,419,486,646,808,890,507,575,757,936,1027,NCNTY31077N31077,0
3107999999,449,532,707,945,997,559,611,766,1018,1046,METRO24260N31079,1
3108199999,410,486,646,940,1115,507,575,757,991,1264,NCNTY31081N31081,0
3108399999,419,486,646,808,890,507,575,757,936,1027,NCNTY31083N31083,0
3108599999,474,550,731,920,1008,507,575,757,975,1037,NCNTY31085N31085,0
3108799999,419,486,646,808,890,507,622,757,978,1027,NCNTY31087N31087,0
3108999999,419,517,646,808,1138,507,664,757,936,1296,NCNTY31089N31089,0
3109199999,419,486,646,813,890,507,575,757,975,1037,NCNTY31091N31091,0
3109399999,410,486,646,831,890,552,575,757,936,1027,METRO24260N31093,1
3109599999,419,486,646,808,890,507,575,757,956,1027,NCNTY31095N31095,0
3109799999,419,486,646,887,890,507,575,757,936,1072,NCNTY31097N31097,0
3109999999,454,527,700,876,965,509,667,760,939,1031,NCNTY31099N31099,0
3110199999,419,486,646,808,890,507,575,757,967,1236,NCNTY31101N31101,0
3110399999,419,486,646,813,890,507,575,757,936,1037,NCNTY31103N31103,0
3110599999,443,514,683,854,941,507,664,757,978,1296,NCNTY31105N31105,0
3110799999,419,560,646,940,1138,507,575,757,999,1127,NCNTY31107N31107,0
3110999999,521,606,801,1141,1377,624,689,888,1237,1440,METRO30700M30700,1
3111199999,438,519,690,892,951,573,577,759,1078,1092,NCNTY31111N31111,0
3111399999,419,486,646,808,890,507,575,757,1033,1037,NCNTY31113N31113,0
3111599999,419,486,646,813,890,507,575,757,975,1037,NCNTY31115N31115,0
3111799999,424,492,654,823,901,507,575,757,975,1037,NCNTY31117N31117,0
3111999999,433,513,682,880,1036,520,594,782,1057,1060,NCNTY31119N31119,0
3112199999,410,560,646,940,958,552,575,757,1023,1027,METRO24260N31121,1
3112399999,419,486,646,808,914,537,610,802,991,1099,NCNTY31123N31123,0
3112599999,419,486,646,808,1001,507,593,757,1033,1037,NCNTY31125N31125,0
3112799999,483,486,646,852,982,507,589,757,1075,1088,NCNTY31127N31127,0
3112999999,419,560,646,887,890,507,617,757,1075,1233,NCNTY31129N31129,0
3113199999,419,506,646,931,1138,507,613,757,936,1091,NCNTY31131N31131,0
3113399999,419,486,646,890,890,507,575,757,936,1037,NCNTY31133N31133,0
3113599999,419,486,646,808,890,507,664,757,1022,1296,NCNTY31135N31135,0
3113799999,419,486,646,920,1000,507,664,757,1075,1221,NCNTY31137N31137,0
3113999999,419,560,646,808,958,507,639,757,982,1076,NCNTY31139N31139,0
3114199999,463,539,714,956,1046,536,634,807,1090,1094,NCNTY31141N31141,0
3114399999,419,488,646,808,890,507,584,757,1008,1030,NCNTY31143N31143,0
3114599999,419,486,646,815,933,507,593,757,936,1027,NCNTY31145N31145,0
3114799999,419,560,646,940,980,507,575,757,936,1027,NCNTY31147N31147,0
3114999999,419,486,646,887,890,507,575,757,1033,1037,NCNTY31149N31149,0
3115199999,486,564,750,938,1090,531,616,793,1071,1125,NCNTY31151N31151,0
3115399999,568,715,894,1203,1315,698,794,974,1305,1457,METRO36540M36540,1
3115599999,480,557,740,1011,1262,553,599,768,988,1235,METRO36540N31155,1
3115799999,442,524,697,872,1031,610,614,787,1113,1347,NCNTY31157N31157,0
3115999999,455,545,675,965,1189,503,598,757,1034,1296,METRO30700N31159,1
3116199999,419,560,646,848,890,507,664,757,1005,1227,NCNTY31161N31161,0
3116399999,419,507,646,940,1059,507,575,757,1023,1027,NCNTY31163N31163,0
3116599999,419,486,646,808,890,507,575,757,975,1296,NCNTY31165N31165,0
3116799999,419,498,646,940,1047,656,745,980,1211,1329,NCNTY31167N31167,0
3116999999,419,506,646,872,961,507,627,757,1005,1044,NCNTY31169N31169,0
